"","number","idx","exp","MSE"
"ZNF326",10736,86,0.0951666666666674,731806.827722313
"KHK",1311,39,-1.4695,731807.988007237
"DLG3",14327,25,0.7015,731808.041460309
"SLC22A4",16262,125,0.855874999999999,731808.44853229
"RALGDS",12345,104,0.484,731809.181610235
"BLOC1S1",12458,109,0.533,731811.945345775
"SLC5A9",3694,72,-0.47325,731812.063831811
"CD1D",16276,86,-1.614,731812.454775937
"LOC400451",3916,93,1.98425,731812.638630193
"GPRC5B",2035,123,1.3335625,731812.968806442
"BCKDK",2500,50,-0.383833333333333,731814.890316781
"ATP5L",14675,34,-0.547,731814.907818436
"LDOC1",3219,27,-0.140666666666667,731817.073059361
"AGRP",16958,50,-0.00308333333333322,731817.495468037
"CHRNG",7598,83,0.56475,731821.878823841
"HDDC2",11394,22,-1.0939375,731823.717380388
"ACCN2",12300,125,0.162374999999999,731824.055838226
"MCOLN1",10447,121,1.4065,731824.854025228
"MRPL42",7502,75,-0.54975,731825.394635541
"CHD8",25,31,-0.36975,731825.615796653
"TOX2",783,78,-2.86825,731825.664547904
"MFSD5",12877,114,1.1105,731825.749718397
"MRPS9",6972,103,-0.0108749999999994,731826.732901801
"SLC22A2",62,37,-0.637875,731827.253521462
"SLAMF6",4876,124,0.874375000000002,731827.97720548
"TYSND1",8085,83,0.498833333333333,731828.793559103
"EBPL",2376,120,0.3813,731831.938730444
"SEPT14",7679,47,0.323249999999999,731833.092323059
"RAB33B",93,105,1.21825,731836.463042337
"RSF1",959,34,-0.173111111111111,731836.514759842
"MAP1B",8502,98,-0.624214285714285,731837.949023274
"C5orf33",14118,118,0.35275,731838.875208876
"VEGFB",1058,118,0.241050000000001,731840.590430997
"FLJ36070",3788,47,0.13,731841.946333048
"N6AMT2",13997,91,0.832125,731844.52219835
"ADAMTS3",11668,35,-1.54781666666667,731845.368040056
"LOC401052",8956,65,1.09325,731846.347219295
"ZDHHC21",13847,66,1.1176875,731848.554459366
"TAF1B",7794,45,-0.552,731849.265870598
"PGM2",16765,94,-0.177124999999999,731856.486356504
"DENND2C",12528,32,-0.563625,731856.784603311
"C8A",9883,25,-3.136875,731857.152269897
"OR51G1",4313,20,0.0272500000000004,731858.697091759
"RFPL4B",12587,87,0.0052500000000001,731860.620201276
"CDK7",13785,71,-0.170583333333333,731861.257402094
"AGPS",219,46,-1.19266666666667,731862.279443121
"CHMP2A",13620,86,0.859,731862.756910375
"CEACAM1",3181,106,1.17157142857143,731862.892746834
"DOK5",879,23,-1.577125,731863.06095382
"RAB23",1381,99,0.23175,731863.893340281
"RBP5",3293,47,-0.917083333333333,731866.329747489
"RPL3L",14760,21,-0.0472499999999997,731866.952266145
"LOC91431",3380,116,-1.95025,731869.422986083
"RPS18",19,111,0.476392857142857,731871.131408121
"ATP6AP2",5196,122,0.925375,731871.904497904
"RAET1E",10768,49,-1.28333333333333,731877.466586352
"C1orf116",10785,76,2.9045625,731879.490241013
"PRRC1",8130,122,1.10875,731879.640032001
"MYL9",5218,98,2.64225,731879.972352496
"CYB5R3",15951,74,0.0448333333333333,731880.46226449
"COL12A1",5419,116,3.187125,731883.67690935
"C20orf194",9637,68,0.0201249999999997,731885.074262898
"TACR3",13839,59,0.53225,731886.790935442
"VAMP3",4025,122,0.195416666666666,731887.245209222
"KCNK4",8159,20,0.0144999999999997,731887.705136986
"TAF4",3711,62,-0.371875,731888.577068876
"SLC5A6",6085,44,-0.433916666666666,731888.748837081
"HDAC3",8997,107,0.0411250000000002,731890.662968863
"TUG1",3342,60,0.432187500000001,731892.806313051
"SPP2",3067,57,0.215583333333334,731892.86330356
"PLN",9932,23,1.35418333333333,731894.276640664
"ACSL3",15258,104,0.488125,731894.649590421
"MUTYH",13261,40,-1.07491964285714,731896.038252778
"PRIMA1",7228,34,-0.23575,731898.189849056
"CHD4",14847,47,-0.19925,731901.859000969
"TSG101",10530,105,0.871250000000002,731905.035577669
"ATG9B",1557,117,-0.0778125,731905.057787499
"CRELD2",153,111,1.0305,731906.168843239
"FLJ20581",12320,112,0.67775,731906.247697709
"CXorf57",14737,86,-1.58408333333333,731907.348311564
"PSME2",11820,61,0.0231250000000004,731908.217703861
"C9orf72",4968,46,-0.4400625,731909.169690292
"APCS",6204,37,0.0447500000000002,731911.059087025
"CASQ2",10756,46,0.528333333333334,731914.003206062
"SFPQ",1151,117,0.44175,731914.165845072
"UBE2L3",7021,120,0.673500000000001,731914.478623344
"FLJ40235",16107,25,-0.249,731923.508334654
"PPP1R3C",8583,124,1.94400000000001,731924.545502936
"ANXA11",8702,125,0.8066,731924.545502936
"MCTS1",12462,20,-0.8765,731924.782545119
"FKSG24",8244,49,-0.372125,731925.195271119
"TRPS1",10777,123,5.051625,731928.276601926
"C12orf12",14135,91,0.265616666666668,731929.076539166
"MTMR9",1574,45,-0.4996875,731930.272640415
"ABTB1",9797,67,0.49125,731930.645274581
"ASB8",9950,42,0.582875,731930.762767199
"CXorf34",11763,20,-1.069625,731931.373630137
"MGC33846",14673,30,-0.0178749999999989,731931.455853409
"PLA2G10",9214,116,3.0879375,731934.259258384
"PSG11",16134,95,-0.116283333333333,731934.745339612
"ADAMTS9",7848,52,-0.5277,731938.781791584
"FLJ32549",11320,101,0.645875000000002,731939.948163138
"GPS2",16174,99,-0.185416666666667,731939.948163138
"SGCB",7866,48,-0.53725,731943.590015246
"FBLN1",16520,22,0.236041666666667,731944.464277106
"LANCL3",10375,87,-2.174625,731944.825769206
"OR52N5",7269,37,-0.0695000000000003,731948.092983124
"N-PAC",6710,93,0.642625,731951.637842466
"M6PR",16713,119,0.062875,731953.13650208
"ORC2L",12793,43,-1.352375,731955.353133303
"ZNF343",3539,86,0.178333333333334,731955.699992036
"HOXD13",15406,25,-2.35775,731956.443011434
"CORO2B",14290,75,-1.833,731956.663307241
"ISCA2",5429,102,0.187000000000001,731957.4600253
"BAHCC1",6610,59,-0.692,731957.73538666
"KCNK9",630,49,0.5365,731960.973652968
"PLSCR4",9012,23,0.576666666666666,731962.447299738
"RNPEP",9490,117,1.106375,731964.789188696
"EXO1",9638,27,-2.747875,731966.313763862
"PIP5K1C",7049,65,0.700850000000001,731966.91741127
"C20orf191",8340,44,-0.317375,731967.026019862
"UPK2",15555,122,0.21125,731970.874412485
"MPDU1",7016,120,0.414125000000001,731971.443079361
"CFDP1",5272,61,-0.878125,731971.893348833
"EXTL1",10624,21,-1.644875,731976.785795173
"NIT2",6330,99,0.439833333333334,731977.391298392
"MEX3D",9138,26,0.0262083333333336,731978.467171584
"UGP2",1979,78,0.313166666666667,731978.617814934
"MTX1",13222,114,0.835250000000001,731980.127192982
"FXR2",15820,72,-0.4985,731981.436875231
"CCR6",2813,99,-0.106875,731982.369299396
"SHFM3P1",3819,22,-0.137333333333333,731982.374934721
"OR52A1",403,22,-0.15475,731983.498523681
"SLC13A4",4547,20,-1.315625,731983.988024571
"WDR22",10566,26,0.172625,731987.316789603
"RFC2",8246,125,-0.24575,731988.988973255
"LOC347273",17052,69,0.782750000000001,731989.025587084
"RBM14",7209,94,-0.0599999999999998,731991.905750571
"MARCH5",5688,20,0.0269375000000002,731997.109877147
"SHOC2",7356,107,1.227625,731998.307019358
"UNC5B",14134,121,2.680625,731999.881167168
"AIFM2",6103,71,-0.456625,732000.537276995
"GOLGA1",16485,25,-0.1514,732001.393628439
"PCDHB15",12998,119,0.21625,732001.81871304
"WDR26",9185,118,0.884708333333333,732002.052941225
"FLJ43987",4843,20,-0.73675,732005.711947815
"IQSEC1",1813,36,-0.071,732007.75908745
"MORG1",12364,20,-0.712500000000001,732010.219031311
"ULK3",10712,20,-1.10441666666667,732012.731664492
"RPL39",13467,118,0.192150000000001,732015.700877002
"C6orf26",14848,56,-2.45525,732017.343524272
"SPHK2",3269,67,0.4435,732020.447629203
"SLC34A1",16490,46,-0.3495,732026.03380102
"SEC23B",11953,102,0.6873125,732028.018026494
"TSPAN14",7052,79,0.13435,732028.056401709
"C9orf30",402,100,-0.951083333333334,732028.061630273
"FRMPD3",11124,52,0.6305,732029.136115939
"DKC1",10272,56,-0.832625,732029.37439389
"COL4A3",5697,26,-1.0575,732030.31062522
"SLC25A17",7238,21,-0.259375000000001,732031.372273973
"OR52E4",16331,52,0.0482499999999997,732033.030608928
"DUSP9",4311,103,-1.62285,732033.03078612
"NLK",9377,56,-0.403125000000001,732033.999573277
"PCLO",5733,32,0.6835,732034.589762077
"MRPL22",9254,46,-0.274125,732035.59565813
"GTF3C6",15016,111,0.195375,732036.286789725
"TUBA3C",12103,69,-0.588666666666666,732036.569947907
"OR6T1",2957,24,0.14625,732037.36963659
"ZNF142",2902,25,0.252875,732040.230499264
"C19orf42",1387,85,0.604450000000001,732045.042481682
"DMD",884,106,-0.0927916666666665,732045.465969889
"SUMO2",6087,41,-0.346875,732045.534882981
"EIF1B",8267,36,-0.886,732046.905984503
"SYNE2",16261,73,0.238857142857139,732052.226281933
"ITGB1BP1",8238,101,-0.6125,732052.398866736
"C18orf25",1919,103,0.735687500000001,732054.303963445
"OLFML2B",17019,112,2.8159375,732054.598551891
"PRSS27",15604,34,-0.206500000000001,732056.434875972
"NNT",12845,85,-0.898874999999999,732059.231555726
"C20orf70",12771,92,0.3245,732059.874765623
"PLA2G4E",3448,31,-0.20625,732060.859816711
"AHR",4620,113,0.193333333333333,732062.648056514
"TAT",3923,38,0.1408125,732062.761866138
"PRNPIP",15055,105,-0.2103125,732063.021106391
"KRTAP13-4",1407,54,0.4845,732065.714254082
"PERQ1",16870,71,-0.000875000000000017,732068.019661715
"PPOX",2550,122,0.1973125,732069.114739726
"FADD",3942,124,1.25925,732069.114739726
"TMED4",15137,38,-0.203642857142857,732070.430245133
"OCIAD2",10399,34,0.673500000000001,732071.972627921
"MLXIP",16224,73,-0.413625,732076.55132295
"SMARCAD1",9669,31,-0.698583333333333,732078.001922615
"TSHR",11833,116,-0.0454999999999989,732078.876187477
"PAIP2",3391,24,-0.397375,732079.075057078
"CCDC7",16146,20,-0.0266249999999997,732082.092395086
"F10",709,23,-3.24433333333333,732083.161400756
"DNAJB2",7379,89,1.08608333333333,732086.391343913
"MGC35440",4969,42,-0.47125,732088.662653062
"SPATA5L1",9893,35,-0.91,732088.846159271
"MANEAL",16666,117,0.385000000000002,732089.720695545
"SYPL1",3081,57,-0.2568125,732090.950479168
"RPL35",15266,116,0.0177142857142857,732092.685884113
"TMF1",6499,20,-0.181625000000001,732094.360958904
"CCDC64",2264,21,-0.6985,732094.654413568
"TMEM137",15156,117,-1.3065,732094.910440108
"ZNF664",7130,57,0.76763888888889,732095.53948516
"ADAMTS8",13703,90,-0.453499999999999,732097.324491737
"FOXP2",13599,95,-0.752375,732098.030696806
"TRIM66",2885,48,-0.19225,732098.499791048
"SERPINB2",1353,104,-4.5476875,732098.86884377
"TBX6",3214,116,0.149416666666667,732099.028330127
"MRPL10",10886,44,-0.838416666666667,732100.08334249
"WT1",16506,120,-0.178166666666667,732101.83682385
"TBL1Y",3749,71,0.0929999999999997,732101.910026368
"RAN",8163,99,-0.288041666666666,732104.455469884
"EIF2C4",17263,123,0.993666666666666,732104.874092629
"DDX52",10190,69,-0.0126249999999998,732105.934537543
"VAMP2",16232,35,0.1111875,732106.296267696
"HIST1H2AI",5955,57,0.184375,732113.911122272
"CLIP4",3038,45,-1.16975,732116.132760673
"CATSPER2",10690,120,-0.136166666666667,732116.448366702
"RGS14",8973,72,-0.3394,732117.196305895
"ADAM30",14090,91,0.372500000000001,732121.726471334
"SESN3",8241,82,0.565250000000002,732123.735623512
"KCNK15",4019,101,1.37125,732124.443218446
"BLMH",13638,50,-1.189875,732124.540134132
"ATP5B",3464,45,-1.168,732125.80908721
"TMEM166",7208,45,-1.85633333333333,732130.644610214
"ZBTB24",15690,90,-0.3755625,732130.761673733
"CNTFR",2389,60,-0.0272500000000002,732131.527083997
"C18orf17",4081,24,-0.511625,732131.941874392
"C2orf7",14543,65,-0.0503749999999999,732134.563483329
"HOXB7",9755,82,-0.0853928571428563,732136.393823173
"DHX36",2113,59,-0.72425,732137.647639907
"RAPGEF3",12664,62,1.07516666666667,732139.648891063
"TBCA",3924,60,-0.49675,732139.914946374
"FGF12",9118,20,-1.4173375,732140.612160252
"C9orf38",14842,87,0.157,732140.9825541
"TRAF3IP1",6507,26,0.6365,732141.550720056
"MKRN2",3783,94,-0.28125,732142.936430845
"ANKRD35",14190,70,1.062,732143.231004738
"C21orf45",8135,56,-0.4489375,732143.660150839
"NRSN1",13495,123,0.597,732145.587475538
"ACTR3",9850,88,0.186125,732145.868145317
"WBP5",14692,28,-0.830583333333334,732147.253615377
"PGBD2",1994,72,0.362249999999995,732151.929614546
"IKZF4",11584,21,-0.154625,732152.592918461
"MAD1L1",1424,106,-0.28175,732152.830180318
"ANKRD1",8624,70,-2.6725,732152.859609641
"PAGE5",10710,42,-3.432875,732154.147156782
"PRKX",16588,105,0.367125,732155.070122349
"STOML2",12712,101,-0.335416666666667,732156.899448529
"GBF1",17041,116,0.428,732158.575317589
"NDUFB10",14621,41,0.0295000000000004,732160.027626366
"P2RY13",12475,65,1.0645625,732162.995828145
"YIF1A",7372,52,-0.131,732164.356873417
"IARS2",17108,107,0.214000000000001,732165.515227376
"OR56B4",9039,112,0.331749999999999,732165.660768141
"PIH1D2",14743,95,0.717750000000001,732169.087303674
"ECHS1",4384,122,1.062875,732170.344645081
"MYH9",16385,111,1.463875,732172.137820882
"PKD1L1",14809,20,-0.130625,732172.258414873
"BAT2",11849,84,-0.6216875,732173.055125939
"C10orf95",10257,98,-0.371625,732174.641191866
"PBX4",4388,36,-2.61725,732176.009277709
"CUGBP1",288,57,0.0737500000000001,732177.903161783
"TSPAN18",811,28,-0.869333333333333,732178.364991376
"PTPRCAP",9856,111,0.302125000000002,732180.033379619
"RP4-691N24.1",12501,122,-0.200374999999999,732181.196526194
"SST",2613,77,0.0419166666666674,732183.004230459
"ZNF22",5428,103,0.499166666666669,732192.463078303
"IGSF21",7097,64,0.632333333333333,732193.407844867
"PNMA3",9748,86,-0.724,732194.214022513
"SLC22A18",12007,45,0.00674999999999951,732197.498193107
"LNPEP",9939,68,0.155833333333334,732197.560890965
"IL1R1",1019,46,0.66625,732198.431440608
"TOPBP1",11961,47,-0.973583333333334,732199.863999953
"C18orf10",6477,115,0.22835,732205.812170387
"GDNF",7177,71,-0.21775,732205.927566148
"OBP2A",2345,121,2.95,732206.250433601
"ITCH",869,75,0.048050000000001,732206.685839604
"FAM5C",3336,111,0.6255,732207.396298967
"C1orf216",15317,23,-0.370916666666667,732208.638470441
"IMPG2",9316,106,0.49925,732210.660154088
"MXD4",3444,121,1.35965,732211.443535257
"PMS2L5",16916,25,-0.766916666666667,732212.141369863
"FBXO10",8697,31,-0.345875,732213.629245519
"TAX1BP3",2915,26,-1.221875,732217.129030558
"WDR51B",11874,125,0.54875,732221.621354207
"KLHDC9",5368,52,2.30141666666667,732221.879349483
"BAX",8675,24,-1.28370833333333,732223.411459503
"DPY19L1",12971,32,-1.5930625,732231.443759763
"TAF6L",3779,122,0.387916666666666,732233.517404491
"SMTNL2",8966,76,-1.4085,732237.540857396
"TLR6",3468,46,-0.0145499999999997,732239.330235259
"IRAK2",13634,93,-0.341125,732240.385414098
"SH3BP4",2227,32,0.38175,732242.223229843
"UBXD6",9754,34,-1.358375,732243.027681449
"IL8",4703,49,-5.135875,732248.069827564
"MYLK2",13296,39,-1.666,732250.68909723
"OCEL1",9302,68,0.446124999999999,732251.492109858
"PRIM2",11131,114,-0.828,732253.853380651
"RAB17",5973,46,0.108166666666666,732254.41249275
"LOC339483",12383,28,-0.5806875,732254.418745232
"EFHA2",2430,124,-0.0751249999999991,732256.323548598
"PREX1",13938,21,-0.0572499999999996,732256.970906719
"KCTD17",15581,123,0.2873,732257.033333817
"OR2W1",8768,68,0.21575,732258.567103659
"FLJ13305",9561,66,-0.806250000000001,732262.164603547
"C1QTNF5",5640,123,4.00025,732262.623133725
"THAP3",12391,123,0.68155,732266.383411535
"SKAP1",1649,121,3.357,732268.193839359
"PDIA2",15748,111,-2.763125,732270.240888703
"LIM2",155,58,-1.09225,732271.411215176
"GPATCH4",12251,20,-0.5825,732272.713372472
"VCL",4096,124,0.483857142857142,732273.702290805
"RHOT1",2259,25,-0.2635,732273.956979509
"CUEDC1",10691,51,0.796333333333334,732275.212754287
"INHBA",12553,114,2.74575,732276.973455782
"OSBPL9",3022,58,-0.937875,732278.429946972
"ZNF79",11079,80,0.8393,732281.040595164
"NUDT16P",818,54,0.386666666666666,732282.289171103
"GPR173",7796,89,0.63775,732284.88460523
"CDK5R2",10227,77,0.617812500000001,732291.765090704
"ELOVL3",1182,123,1.0065,732293.39847567
"PDXDC1",11624,22,-0.3520625,732295.288986864
"NCR3",16531,87,0.654416666666668,732299.899665049
"C1orf190",14288,27,-0.68475,732300.200499682
"ALG9",405,108,-0.23365,732300.953433336
"OR5A1",16966,104,0.58975,732301.865272589
"KGFLP1",2999,113,2.031625,732305.523767988
"THOC6",6257,49,-0.166375,732307.723370099
"NCAPD3",6866,104,-0.963125,732308.30949872
"KLHL32",5989,32,-0.634083333333334,732308.937680245
"LRRC20",7404,83,-0.619583333333333,732309.420197884
"FLJ22167",126,27,-0.9045,732311.081808066
"ATP2C2",9323,23,0.590375000000001,732311.39842054
"ADAM11",11837,58,-1.23641666666667,732311.770473612
"TRIM27",5851,42,-0.389125,732312.749836847
"BMPR1B",17143,47,0.4505,732313.446434617
"DDB2",15286,122,-0.72925,732319.182257012
"NEU3",7994,95,0.130083333333333,732319.95765441
"STK19",7408,116,0.357083333333334,732320.99701642
"GSN",5773,97,1.20791666666667,732321.708406226
"TCHP",9312,121,0.0752499999999996,732323.873138773
"TCHH",3388,72,-0.782166666666656,732325.24638769
"R3HDM1",16120,21,-1.38925,732326.095279843
"C12orf43",3929,91,0.0434999999999999,732328.363671063
"CCDC51",1081,113,0.273,732331.94957487
"UAP1",17205,91,0.6354375,732332.0401051
"TXN2",7535,124,0.335250000000001,732335.492759296
"TPRKB",16075,79,-0.250999999999999,732335.959095627
"PDGFRB",9037,24,1.23083333333334,732338.104812299
"CCR2",16538,111,-0.4095625,732340.837866046
"USP44",10806,87,-3.973375,732342.52953903
"EFCBP2",4609,114,-0.0267499999999992,732346.148101418
"HCLS1",17279,74,-0.0688333333333326,732346.63355136
"ZNF75A",6682,59,0.21775,732348.27433822
"SAFB2",383,27,-0.41175,732348.541114058
"FLJ11286",15287,72,0.289833333333328,732348.829391892
"MRGPRE",3019,43,0.4005,732348.92340644
"NAGLU",13663,44,-0.38025,732350.55970869
"CTA-126B4.3",12650,43,-0.17625,732350.968550989
"PRTFDC1",14207,105,-0.0799999999999979,732353.019627165
"B4GALT5",7570,34,-0.6537,732355.135907102
"SAMD10",13341,95,-0.034166666666666,732355.28652968
"PWP1",13806,114,-0.10375,732355.643192573
"KIAA1729",11577,20,-1.1685625,732356.175809959
"DVL3",8248,35,-0.246458333333334,732357.955526172
"CNN2",11405,99,0.589041666666667,732358.132561405
"RIC3",4643,93,-0.231499999999999,732360.369960285
"TMEM45B",8225,37,-2.8981875,732362.90290718
"RAD51AP1",15971,21,-2.69275,732363.644054795
"LDHD",16265,106,0.646374999999999,732365.175459329
"RAPGEF2",7419,118,0.52975,732366.279835152
"GFER",11652,100,0.79725,732367.770473496
"ABCB5",12327,35,-0.415,732368.153580324
"COX10",13256,119,0.212,732370.958635509
"ECT2",15700,83,-0.502026315789474,732373.031546931
"MRPS2",8473,41,-1.017375,732373.947235613
"SSX5",15129,55,-1.64491666666666,732375.066694949
"GLDN",6859,21,-1.697375,732376.135932159
"JPH1",941,53,-0.1085,732378.072509081
"OR5D16",14736,103,0.64875,732378.744646549
"MYL5",16989,41,0.204875,732378.822019633
"SPATA18",5105,115,1.6861,732379.13737824
"ASCC1",11012,46,-0.389875,732379.175169744
"LOC441601",6529,76,-4.22475,732381.65242567
"EHBP1L1",298,33,-1.21,732382.06865846
"BOLL",14741,87,0.399214285714286,732383.711933794
"LOC654780",4087,109,0.71375,732386.241812313
"PHF1",2441,68,-0.178166666666667,732388.23567894
"MRPL27",7358,22,-0.370625,732390.455394087
"PCDHGA9",3689,84,0.49225,732391.182917002
"ZNF615",16019,93,1.292,732391.730735346
"FFAR1",1537,87,0.0952499999999999,732394.131607764
"MORF4",8514,43,-0.6255,732394.229265866
"SCOTIN",5226,93,0.30525,732394.535411056
"GRAP",16055,103,-0.0124166666666666,732396.996783343
"FBXW8",14140,89,0.2711875,732397.199765614
"KIAA1984",11663,110,-1.0020625,732397.31675041
"KIAA0467",5409,86,0.0915000000000005,732397.395512251
"SRPX",796,123,-0.741624999999998,732399.128686742
"CCDC99",5639,113,-1.187125,732404.789744279
"CCDC93",8157,71,-0.3478125,732405.004882629
"GBL",8802,123,0.440375,732405.738832202
"LOC729440",10383,59,0.0722500000000001,732406.306373746
"CA10",14791,97,0.318375,732408.724133856
"SSR2",13786,47,0.658083333333333,732409.680538995
"DBF4",5710,52,-1.66391666666667,732415.355564648
"PLCB4",15787,115,1.144375,732416.004554401
"HAMP",7538,100,-1.60575,732417.224723049
"LBA1",13772,102,0.77945,732417.360968671
"ERCC5",8,25,-0.594375,732419.675308502
"PRDM2",8821,93,0.824200000000001,732425.812393522
"GPR135",9086,73,-0.260080357142857,732426.025145431
"ESM1",5439,55,-0.887125,732426.958507246
"TFPI",3039,117,-2.54896428571428,732428.085663877
"EPS8L1",1351,56,1.163625,732429.084809198
"KIAA1604",14868,34,-0.900375,732435.682223515
"C12orf25",1908,56,0.24725,732435.813111546
"CRYBB2",15067,104,-0.495999999999999,732437.174480136
"KIAA0133",6262,112,0.331125000000001,732438.136354453
"C12orf29",16476,51,-0.60025,732438.583917893
"AHCTF1",9177,31,-0.39585,732442.149562912
"HSPC105",5365,123,1.9030625,732442.344303619
"CRABP1",4666,30,-3.03675,732443.001247835
"CLCN1",7249,95,0.41925,732443.301994
"OR9G4",10170,105,0.446,732443.900500931
"COX6C",6594,122,2.94225,732444.377100644
"NUDT22",13454,117,0.414875,732444.377100644
"HIST1H4G",12089,106,0.57475,732446.177574955
"GRB10",14637,53,-0.2755,732446.745117657
"TBC1D22B",16419,50,-0.287583333333333,732447.437214612
"CCDC23",11317,31,-0.1215,732447.477703702
"WDR73",14048,41,-0.432666666666667,732449.231164781
"MYBPC1",13205,81,0.872250000000003,732449.565957668
"NHLH2",6865,20,0.136625,732451.542085236
"SIGIRR",10368,78,1.010625,732454.30012242
"SERINC5",6076,63,0.302187500000001,732457.022876295
"PLAC4",8611,114,-0.905625,732458.127253165
"PPCS",8790,78,1.0675,732458.664303498
"POSTN",7197,123,5.6746875,732458.769462078
"CDT1",675,121,-1.5691875,732459.06712703
"STX4",12964,21,-0.0583500000000002,732459.500065231
"LUC7L",12221,91,-0.351999999999999,732459.741096442
"CX40.1",1413,67,0.242125,732460.228704751
"FAM9B",4693,57,-3.057625,732461.016940782
"CAPN9",12140,72,0.0857499999999994,732462.495832305
"AP3S2",10909,45,0.237000000000001,732464.111765149
"SUMO1P1",9783,46,-0.293291666666666,732466.602236295
"STK17A",112,99,-0.8105,732468.005261004
"COL1A2",5394,125,3.54891666666667,732468.799728637
"NCK2",9129,51,0.0762499999999999,732471.364567341
"RAPGEF1",1367,66,-0.369625,732472.505375675
"BLM",12230,119,-0.943499999999999,732473.687706357
"NGLY1",1797,34,-0.97825,732473.990531829
"TMTC4",17135,90,0.206187500000001,732474.153372655
"CTAGEP",505,99,0.585375,732475.464243597
"ENDOD1",6166,23,-0.179916666666667,732476.680558985
"COL5A2",15501,94,2.86541666666667,732476.778324888
"FLJ35848",15450,115,-0.18925,732485.450301005
"TTC13",9034,110,0.763124999999999,732486.842548492
"SCARF2",15632,95,0.567812500000001,732488.687522831
"TPCN2",10181,94,0.409250000000001,732489.594732601
"RPL10",11136,123,0.2159,732491.587031576
"SUV39H2",2390,107,-0.534,732493.37364138
"PHF12",424,119,0.685625,732497.557577267
"CDC123",10649,61,-0.5755625,732499.420092205
"MYEF2",12096,64,-2.6835,732505.30976445
"NRP2",12114,107,0.107187500000001,732506.067231435
"MGC3196",1722,71,-0.354875,732506.510039407
"GCDH",2736,115,0.47175,732507.498063783
"GRIA3",8108,60,0.61675,732508.712373898
"PAWR",316,107,0.488625,732509.768801024
"ZBTB43",16486,20,-0.0567499999999994,732512.107491194
"GTPBP5",2559,114,0.588,732512.265226959
"EWSR1",17064,118,-0.28475,732513.003951209
"FCN1",13187,117,2.344,732514.502460747
"NR4A2",8789,60,0.168750000000001,732515.320107253
"PACSIN3",4670,28,-0.611583333333334,732515.755986932
"RANBP1",6910,117,-0.670250000000001,732517.217841729
"ARID3B",6260,32,-2.552,732517.879561414
"PAX7",4377,111,0.38875,732517.882294127
"RRP12",6259,125,0.210916666666666,732518.916331376
"ZNF562",17241,76,-0.0974642857142858,732520.124155423
"GPATCH3",685,82,-0.19125,732520.477256828
"C1orf201",4804,50,0.0184166666666666,732520.677762557
"ATP13A1",6569,23,-0.410083333333334,732521.591263673
"C17orf68",3901,112,0.648833333333334,732522.643383771
"DIO1",5239,72,0.849749999999999,732523.280418261
"C4orf35",4636,20,-0.0697500000000001,732523.439215047
"PRPF31",7248,26,-0.205875,732526.431243414
"ZDHHC9",8318,47,0.7565,732526.981705719
"C18orf32",3068,34,0.724625,732527.286772095
"KLHL23",7777,61,-1.530625,732527.980629054
"LAPTM4A",5516,29,0.95325,732528.073471167
"TMEM111",5474,35,0.07465,732529.821819079
"DKFZp451M2119",5901,111,-0.9438125,732530.686683406
"SLC30A3",5340,125,-1.312,732531.255827789
"C19orf23",14943,104,0.73675,732531.612147662
"C5orf37",12651,22,-0.980874999999999,732532.3189953
"TBC1D13",8263,93,0.337125000000002,732535.180116808
"LONP1",8791,105,-0.64675,732536.174947894
"DNAL4",8901,43,0.771625000000001,732537.403356458
"RNF141",12008,56,0.464625,732537.527818548
"CCDC88A",2176,116,-0.984700000000002,732537.750480945
"PFDN5",3736,64,0.2026,732540.22423154
"SEPT3",2455,72,0.3445625,732541.541350426
"KIAA1377",9431,120,1.319625,732541.692342817
"MMD",6328,27,-1.97475,732542.490787423
"SFN",10251,107,0.499083333333333,732543.122153195
"EVI5L",7772,22,-0.155166666666667,732544.410426626
"CAMKK1",10127,23,-0.95565,732545.347835771
"SLC16A12",16342,109,-0.3565,732545.474737097
"RAVER2",4104,97,0.403875,732546.79508544
"SF1",5992,99,-0.42955,732547.81459303
"ZNF438",7427,59,0.72775,732548.032310406
"THSD4",10751,52,1.06516666666667,732550.981965899
"SETD3",4875,35,-0.0252499999999998,732555.143974895
"C5orf25",6072,119,-0.0920000000000002,732555.433598097
"C19orf15",3318,32,-0.0950833333333332,732557.454288307
"RSPH10B",9557,105,0.37475,732560.309547652
"ATP11C",13189,25,-0.612142857142857,732560.875634552
"C5orf24",9901,62,0.4488125,732561.996230788
"HPS4",15391,88,-0.36925,732562.889498433
"NUP188",8287,25,-1.17825,732563.623013699
"RNF130",2007,29,0.551625,732564.067277917
"ATP7A",16430,57,0.62425,732566.428024811
"SNX6",8906,103,0.177125,732572.146118721
"RFPL2",97,124,0.396624999999999,732574.587685293
"MRPS11",12072,122,0.374166666666666,732574.736660904
"OR2G2",5658,105,0.45275,732575.061970947
"TCEB2",14951,25,-0.2827,732578.056379486
"CNOT6L",15167,47,0.30625,732582.458702443
"OR6C4",4825,40,0.0997499999999998,732584.052495735
"PPM1F",1988,41,-1.05358333333333,732584.052495735
"C14orf121",9981,47,0.084375,732586.154682941
"HP1BP3",4595,43,-0.69075,732587.12793636
"RECQL",5486,112,-0.434125,732589.76972048
"ZDHHC13",11604,35,0.0399375000000002,732592.166982246
"BACH1",12764,105,-0.178666666666666,732596.263955579
